;DBO.33;DBO.34;DBO.35;DBO.36;DBO.43;DBO.44;DBO.47;DBO.48;DBO.51;DBO.52;DBO.55;DBO.56;DBO.61;DBO.62;DBO.73;DBO.74;DBO.77;DBO.78;DBO.81;DBO.82
hsa-miR-6826-3p;3,358336682;3,153992122;3,092892362;3,853128365;2,555028986;2,555028986;3,325205327;3,122138887;2,555028986;2,555028986;2,555028986;2,555028986;3,076452259;3,349935536;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6828-3p;2,555028986;2,555028986;2,555028986;3,265340252;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,167292986;2,555028986;2,555028986
hsa-miR-6837-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,051074119;2,555028986;2,555028986;3,076452259;2,555028986;2,555028986;4,061340153;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-6852-5p;4,805718676;4,305143619;4,021242213;4,638229821;4,577855978;4,624228205;4,741744203;4,33331907;4,38372035;4,309992652;5,155389254;4,428860334;3,581755911;4,176062044;4,982826318;5,190267705;4,669127326;4,297734177;4,768515109;3,638072977
hsa-miR-6858-3p;2,555028986;3,286040622;3,476306879;3,265340252;3,834862272;3,132418028;3,10281927;4,33331907;4,140122786;3,643678197;3,212744619;4,030248218;4,20278895;3,789810397;3,251722881;2,555028986;2,555028986;3,753967133;3,46118584;2,555028986
hsa-miR-6859-5p;2,555028986;2,980069334;2,555028986;2,555028986;2,555028986;2,555028986;3,10281927;2,555028986;2,555028986;2,555028986;3,212744619;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,481428941;3,753967133;2,555028986;2,555028986
hsa-miR-6866-3p;2,555028986;2,555028986;3,092892362;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,739914033;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6875-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,352043066;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-6876-5p;3,213697417;3,578343142;3,83751626;3,420745234;3,834862272;3,542400682;3,10281927;3,352043066;2,555028986;3,051074119;4,661140919;3,511603128;3,288527189;3,349935536;2,555028986;2,555028986;3,844435773;3,414641096;2,555028986;2,555028986
hsa-miR-6882-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,581755911;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-6885-3p;2,555028986;2,555028986;2,555028986;3,05980467;3,210484289;2,555028986;3,859968736;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;4,306678434;2,555028986;2,555028986;3,414641096;2,555028986;2,555028986
hsa-miR-6885-5p;2,555028986;3,153992122;4,021242213;3,549907366;3,210484289;3,814378079;3,859968736;3,352043066;3,702598046;3,406050547;3,675726016;3,619873707;3,076452259;3,900083109;3,251722881;3,802345232;3,985739817;4,004328361;4,078663879;3,329629233
hsa-miR-6886-5p;3,213697417;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,325205327;3,122138887;3,376887026;3,051074119;2,555028986;2,555028986;2,555028986;3,522706452;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-7-1-3p;6,746909811;6,540338568;6,711504154;6,644979925;5,978105517;6,405976761;6,304854432;6,327531428;6,932753739;6,589345878;6,122385352;6,240484237;6,537107271;6,521758792;6,128204292;6,894221237;6,304183169;6,840428986;6,336300092;6,739679698
hsa-miR-7-5p;5,916823511;5,868680632;6,274537702;5,565729582;5,095524912;4,938272054;5,258951225;5,492507522;4,86707503;5,385397901;4,990669514;4,476422814;5,811211629;5,733019265;5,649348325;5,190267705;5,056777074;5,236421533;5,394947864;5,621373454
hsa-miR-7109-3p;2,555028986;3,578343142;3,476306879;3,420745234;3,671993356;3,814378079;3,752615045;3,792975276;4,046191027;3,533170802;2,555028986;3,804361123;3,288527189;3,522706452;3,531177434;2,555028986;4,326435419;3,753967133;3,46118584;3,759276608
hsa-miR-7110-3p;3,022782068;2,555028986;2,555028986;2,555028986;3,47434292;2,555028986;3,10281927;3,122138887;2,555028986;2,555028986;2,555028986;3,23750614;2,555028986;3,12062091;3,251722881;2,555028986;3,481428941;3,167292986;3,81707065;3,106002321
hsa-miR-744-3p;3,213697417;3,153992122;3,092892362;3,420745234;3,210484289;3,926560297;3,10281927;3,352043066;3,55511652;3,253171485;3,477462405;3,387123554;3,076452259;3,12062091;3,531177434;2,555028986;3,215619227;2,555028986;2,555028986;3,106002321
hsa-miR-744-5p;8,973738981;9,016183969;9,204899702;8,866214174;9,282059771;8,932654659;9,936387373;9,890311424;8,728268019;9,06367782;9,325898119;9,332645846;9,110101994;9,174900666;9,238796855;9,131376647;9,995814218;9,684581386;9,963965362;9,360195164
hsa-miR-758-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,122138887;2,555028986;3,051074119;2,555028986;3,23750614;2,555028986;3,349935536;3,531177434;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-760;3,583619519;3,728924343;3,731809889;3,762257255;3,834862272;4,121031779;3,492935468;3,903494806;3,376887026;3,742292911;4,31944537;3,511603128;4,058818989;4,254995528;3,531177434;3,450307704;3,481428941;3,414641096;4,078663879;4,214891142
hsa-miR-766-3p;4,771650952;5,103655015;4,754959644;5,055087399;5,340511345;4,737456737;5,119777388;4,948192686;5,098321276;5,256005244;3,979876187;5,987842993;5,545750387;5,628760681;5,108831294;5,367865431;5,641830848;5,604327485;6,05166838;5,336190736
hsa-miR-769-5p;4,838929623;4,422687121;4,178710473;4,682067502;3,834862272;4,121031779;4,96474453;4,99207115;3,702598046;4,562091429;4,104527953;4,650576586;3,979326299;4,527580674;4,603238655;4,271423705;4,742144976;4,459604009;4,470829646;4,214891142
hsa-miR-7704;2,555028986;3,396220833;3,476306879;3,265340252;2,555028986;2,555028986;2,555028986;2,555028986;3,376887026;3,742292911;2,555028986;4,274063795;2,555028986;2,555028986;3,911477448;2,555028986;2,555028986;2,555028986;3,46118584;3,106002321
hsa-miR-7706;2,555028986;3,153992122;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,140044007;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-7845-5p;3,022782068;2,980069334;3,311403136;2,555028986;2,555028986;3,132418028;2,555028986;3,352043066;2,555028986;3,051074119;3,477462405;3,039841164;2,555028986;2,555028986;3,531177434;2,555028986;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-7848-3p;3,213697417;2,555028986;2,555028986;3,05980467;2,555028986;3,688176665;3,10281927;3,352043066;3,943630251;3,990548528;3,212744619;3,039841164;2,555028986;3,12062091;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-7849-3p;2,555028986;2,555028986;2,555028986;3,420745234;2,555028986;2,555028986;3,10281927;2,555028986;2,555028986;2,555028986;3,839077562;2,555028986;3,288527189;2,555028986;2,555028986;3,802345232;2,555028986;2,555028986;2,555028986;3,867155552
hsa-miR-7976;3,022782068;3,492318011;3,731809889;3,05980467;2,555028986;3,688176665;2,555028986;2,555028986;3,376887026;3,253171485;2,555028986;3,387123554;2,555028986;3,12062091;2,555028986;3,802345232;3,215619227;2,555028986;4,078663879;2,555028986
hsa-miR-7977;3,981820165;4,263293561;3,613122211;3,762257255;3,834862272;3,366309161;2,555028986;3,668707193;4,6479285;4,252708209;3,675726016;4,767302634;4,20278895;7,637535744;4,059028637;3,802345232;4,110820573;4,004328361;4,290696315;3,106002321
hsa-miR-874-3p;3,358336682;3,728924343;3,092892362;3,662141836;3,210484289;3,814378079;3,632020121;3,792975276;4,140122786;4,417042533;3,979876187;3,716542101;2,555028986;3,349935536;3,911477448;2,555028986;3,215619227;3,167292986;2,555028986;3,329629233
hsa-miR-874-5p;2,555028986;2,980069334;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,352043066;2,555028986;3,406050547;2,555028986;2,555028986;2,555028986;3,522706452;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-877-3p;3,213697417;3,796139885;3,93332038;3,853128365;3,975262653;3,814378079;4,046436068;3,668707193;4,455149224;3,643678197;2,555028986;4,030248218;4,446984805;3,522706452;4,688448397;3,450307704;4,326435419;4,297734177;4,768515109;4,651255924
hsa-miR-877-5p;6,490125095;5,955659316;6,11056564;5,867999165;6,700101858;6,645648865;6,43987737;6,585246433;6,024663227;5,808426822;7,734123895;6,315631328;6,524951306;6,3697238;5,803478858;6,504948335;5,878012907;6,021106049;5,94254614;5,879843877
hsa-miR-92a-1-5p;4,106614252;3,492318011;4,554943015;3,936639814;3,47434292;3,814378079;3,632020121;3,352043066;4,307887488;3,742292911;4,414005912;3,885134724;4,331013893;3,66582906;4,603238655;4,271423705;4,223539589;3,414641096;4,078663879;3,106002321
hsa-miR-92a-3p;10,17637352;10,36896574;10,29484698;10,25656099;9,868499667;10,14298191;10,17016482;10,30230128;10,25800571;10,9413973;9,562438642;10,84963937;10,72376669;10,89455905;10,55063773;10,57323712;10,42217785;10,34425812;10,51757987;10,45200718
hsa-miR-92b-3p;3,213697417;3,91851749;4,021242213;4,638229821;3,834862272;4,43309284;5,082649866;5,264929724;4,586851912;5,142951263;3,979876187;4,874497831;4,650997245;5,223422263;4,306678434;4,606186896;4,742144976;5,236421533;5,476295186;4,597455217
hsa-miR-93-3p;4,805718676;5,189709785;4,968507476;4,918141395;4,924145011;4,841662637;4,531216487;5,115752601;5,500749537;5,385397901;5,30236126;4,941441406;4,742017923;5,186710944;4,843791912;4,745388025;5,264492331;4,602877068;4,290696315;5,05630102
hsa-miR-93-5p;11,04092469;11,01434277;11,55422019;11,14332385;11,0966145;10,89217929;11,36630125;11,35911085;10,45814174;10,80037368;10,6649382;10,95076323;10,67117891;10,65856001;10,72035658;10,27979561;11,08400512;10,42877961;10,70109282;10,37492223
hsa-miR-937-3p;2,555028986;3,153992122;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,122138887;3,376887026;3,051074119;2,555028986;3,039841164;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-941;4,586553834;4,530047225;4,658812374;4,218811458;3,210484289;4,207033222;4,046436068;3,668707193;4,762069376;4,65033568;4,216875639;3,716542101;4,331013893;3,999899641;4,413571689;2,555028986;4,223539589;2,555028986;4,078663879;3,759276608
hsa-miR-942-5p;3,213697417;2,980069334;3,311403136;2,555028986;2,555028986;3,132418028;2,555028986;2,555028986;3,55511652;3,051074119;3,212744619;3,23750614;3,800203191;2,555028986;3,251722881;2,555028986;3,481428941;2,555028986;4,078663879;3,329629233
hsa-miR-98-3p;6,730018418;5,919035142;6,002267703;6,367397937;6,394934257;6,631789286;6,320503141;6,131973937;7,394817317;5,98018737;6,886750875;6,530445596;6,972223179;6,417055809;6,961857574;7,666698958;6,943237347;7,947861322;8,129007884;7,727979107
hsa-miR-98-5p;10,8827828;10,92490331;10,90795097;10,66319452;10,57895783;10,64129961;10,82101123;10,42513908;9,978705699;9,634319112;11,38661444;10,3210384;10,65460468;10,4308224;10,43453058;10,5464375;10,33523672;10,48610284;10,38169889;10,72180283
hsa-miR-99a-5p;2,555028986;3,396220833;2,555028986;2,555028986;2,555028986;3,132418028;2,555028986;2,555028986;3,55511652;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,251722881;2,555028986;2,555028986;3,167292986;2,555028986;2,555028986
hsa-miR-99b-3p;3,677299107;4,345592495;5,152709644;4,724473839;4,924145011;5,028382531;4,206125255;4,902830585;4,140122786;4,847828002;4,583976065;4,9083888;3,288527189;3,999899641;4,982826318;4,271423705;3,985739817;4,004328361;4,290696315;4,482539962
hsa-miR-99b-5p;5,990019785;6,048936101;6,641346586;6,665854289;5,659933351;5,902721122;5,385330908;5,431203163;5,760778407;6,729936678;5,867545069;6,432701676;5,770303009;6,086752836;6,825966687;7,105215002;5,311853555;5,57161395;6,247594626;6,079754182
