;DBO.33;DBO.34;DBO.35;DBO.36;DBO.43;DBO.44;DBO.47;DBO.48;DBO.51;DBO.52;DBO.55;DBO.56;DBO.61;DBO.62;DBO.73;DBO.74;DBO.77;DBO.78;DBO.81;DBO.82
hsa-miR-6741-3p;4,877846003;5,068420676;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,385575088;5,140823476;4,877846003;4,877846003;5,185236262;5,111975611;4,877846003;4,877846003;5,28322197;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6748-5p;4,877846003;4,877846003;5,295303247;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6766-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,489924187;4,877846003;4,877846003
hsa-miR-6767-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,095408904;5,111975611;4,877846003;5,191736903;4,877846003;5,391148055;4,877846003;4,877846003;4,877846003
hsa-miR-6776-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;5,095408904;4,877846003;5,236815297;5,191736903;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6782-3p;4,877846003;5,068420676;5,219092727;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,448251089;5,132002131;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6785-3p;4,877846003;5,068420676;4,877846003;4,877846003;4,877846003;5,137358895;5,225435281;4,877846003;4,877846003;5,10048882;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,266690025;4,877846003;4,877846003
hsa-miR-6787-3p;4,877846003;4,877846003;5,119424443;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;5,095408904;5,208593941;4,877846003;5,320887904;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6793-3p;4,877846003;5,068420676;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,237786059;5,332088582;5,192399615;4,877846003;5,362510234;5,282487898;5,132002131;4,877846003;4,877846003;5,469531861;4,877846003;4,877846003;5,12536887
hsa-miR-6799-3p;4,877846003;5,068420676;5,219092727;4,877846003;4,877846003;4,877846003;4,877846003;5,444783432;4,877846003;5,192399615;4,877846003;4,877846003;5,111975611;5,132002131;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6802-3p;5,087699203;4,877846003;4,877846003;5,269516031;5,294389725;4,877846003;4,877846003;4,877846003;5,249241032;4,877846003;5,295840803;5,095408904;5,208593941;4,877846003;4,877846003;4,877846003;5,175239872;5,266690025;4,877846003;5,371093289
hsa-miR-6807-3p;5,087699203;4,877846003;4,877846003;4,877846003;5,172896567;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,185236262;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6809-3p;4,877846003;4,877846003;4,877846003;5,104438911;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;5,095408904;5,111975611;5,132002131;4,877846003;4,877846003;4,877846003;5,426115236;5,288273651;5,12536887
hsa-miR-6810-3p;5,174362776;5,147164061;5,415545593;5,329649269;5,294389725;5,137358895;4,877846003;5,132691214;5,401647662;5,50329069;4,877846003;5,560116767;5,344581168;5,384212648;4,877846003;4,877846003;5,600035648;5,426115236;5,584055229;5,305526466
hsa-miR-6810-5p;5,087699203;5,207453738;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,132691214;4,877846003;4,877846003;5,173927967;5,185236262;5,111975611;4,877846003;4,877846003;5,449279274;5,297686451;4,877846003;5,288273651;5,12536887
hsa-miR-6826-3p;5,240685896;5,147164061;5,119424443;5,473726226;4,877846003;4,877846003;5,225435281;5,132691214;4,877846003;4,877846003;4,877846003;4,877846003;5,111975611;5,236815297;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6828-3p;4,877846003;4,877846003;4,877846003;5,197969105;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,15321505;4,877846003;4,877846003
hsa-miR-6837-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;4,877846003;5,111975611;4,877846003;4,877846003;5,575473079;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-6852-5p;5,963468164;5,698054916;5,555679747;5,87242952;5,840183692;5,864924896;5,928414809;5,712483046;5,738435426;5,700533987;6,16152324;5,76183725;5,344581168;5,632662025;6,062385284;6,18190313;5,889046944;5,694270055;5,943040573;5,371093289
hsa-miR-6858-3p;4,877846003;5,207453738;5,295303247;5,197969105;5,464917139;5,137358895;5,123925216;5,712483046;5,614655031;5,373739828;5,173927967;5,560116767;5,646108685;5,443265905;5,191736903;4,877846003;4,877846003;5,426115236;5,288273651;4,877846003
hsa-miR-6859-5p;4,877846003;5,068420676;4,877846003;4,877846003;4,877846003;4,877846003;5,123925216;4,877846003;4,877846003;4,877846003;5,173927967;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,297686451;5,426115236;4,877846003;4,877846003
hsa-miR-6866-3p;4,877846003;4,877846003;5,119424443;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,41940867;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6875-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,237786059;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-6876-5p;5,174362776;5,342979044;5,466195951;5,269516031;5,464917139;5,326136086;5,123925216;5,237786059;4,877846003;5,10048882;5,884744123;5,311747029;5,208593941;5,236815297;4,877846003;4,877846003;5,469531861;5,266690025;4,877846003;4,877846003
hsa-miR-6882-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,344581168;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-6885-3p;4,877846003;4,877846003;4,877846003;5,104438911;5,172896567;4,877846003;5,477029729;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,698839411;4,877846003;4,877846003;5,266690025;4,877846003;4,877846003
hsa-miR-6885-5p;4,877846003;5,147164061;5,555679747;5,329649269;5,172896567;5,455059528;5,477029729;5,237786059;5,401647662;5,262715197;5,388899263;5,362510234;5,111975611;5,496454277;5,191736903;5,449279274;5,538236244;5,547359994;5,584055229;5,227469525
hsa-miR-6886-5p;5,174362776;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,225435281;5,132691214;5,249241032;5,10048882;4,877846003;4,877846003;4,877846003;5,316930173;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-7-1-3p;7,218913264;7,066613285;7,19249627;7,143210062;6,674878658;6,969944563;6,898449452;6,914388013;7,359664988;7,102344196;6,772194719;6,853504922;7,064266198;7,053132609;6,776166156;7,33019603;6,897978487;7,289305509;6,920565737;7,213508261
hsa-miR-7-5p;6,634215193;6,602549886;6,877226749;6,408883839;6,126814427;6,037236485;6,222379312;6,363505133;5,997420593;6,298107104;6,066831146;5,786660627;6,56507178;6,514638318;6,461380942;6,18190313;6,104529172;6,209051718;6,303891075;6,443737329
hsa-miR-7109-3p;4,877846003;5,342979044;5,295303247;5,269516031;5,387131156;5,455059528;5,425469549;5,444783432;5,567983497;5,321819655;4,877846003;5,450247125;5,208593941;5,316930173;5,320887904;4,877846003;5,708952819;5,426115236;5,288273651;5,428651655
hsa-miR-7110-3p;5,087699203;4,877846003;4,877846003;4,877846003;5,294389725;4,877846003;5,123925216;5,132691214;4,877846003;4,877846003;4,877846003;5,185236262;4,877846003;5,132002131;5,191736903;4,877846003;5,297686451;5,15321505;5,456354007;5,12536887
hsa-miR-744-3p;5,174362776;5,147164061;5,119424443;5,269516031;5,172896567;5,509324468;5,123925216;5,237786059;5,332088582;5,192399615;5,295840803;5,25396709;5,111975611;5,132002131;5,320887904;4,877846003;5,175239872;4,877846003;4,877846003;5,12536887
hsa-miR-744-5p;9,098840397;9,13790983;9,312619731;9,000259099;9,384500151;9,061105978;10,00291781;9,958914227;8,874650834;9,181727119;9,425448261;9,431757993;9,224657779;9,284741457;9,344166772;9,244363935;10,05976049;9,763216249;10,02928433;9,457537866
hsa-miR-758-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,132691214;4,877846003;5,10048882;4,877846003;5,185236262;4,877846003;5,236815297;5,320887904;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-760;5,345456252;5,414170897;5,415545593;5,430076179;5,464917139;5,60512392;5,303043992;5,498110439;5,249241032;5,42054325;5,705371499;5,311747029;5,574225656;5,672513708;5,320887904;5,28322197;5,297686451;5,266690025;5,584055229;5,65221322
hsa-miR-766-3p;5,944757789;6,131508255;5,935627163;6,103560578;6,271043503;5,926078107;6,140834813;6,042820608;6,128428174;6,22063378;5,535362477;6,681376712;6,396447399;6,448388526;6,134499976;6,287512265;6,456631723;6,433026302;6,724219064;6,268449052
hsa-miR-769-5p;5,981804946;5,758627919;5,63399236;5,896029916;5,464917139;5,60512392;6,05215718;6,067626248;5,401647662;5,831812079;5,596903339;5,879060484;5,535093081;5,813554245;5,853704734;5,680861474;5,928633313;5,777863064;5,783732559;5,65221322
hsa-miR-7704;4,877846003;5,258170279;5,295303247;5,197969105;4,877846003;4,877846003;4,877846003;4,877846003;5,249241032;5,42054325;4,877846003;5,682204752;4,877846003;4,877846003;5,501988056;4,877846003;4,877846003;4,877846003;5,288273651;5,12536887
hsa-miR-7706;4,877846003;5,147164061;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,140823476;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-7845-5p;5,087699203;5,068420676;5,219092727;4,877846003;4,877846003;5,137358895;4,877846003;5,237786059;4,877846003;5,10048882;5,295840803;5,095408904;4,877846003;4,877846003;5,320887904;4,877846003;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-7848-3p;5,174362776;4,877846003;4,877846003;5,104438911;4,877846003;5,394801717;5,123925216;5,237786059;5,517643062;5,540594515;5,173927967;5,095408904;4,877846003;5,132002131;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-7849-3p;4,877846003;4,877846003;4,877846003;5,269516031;4,877846003;4,877846003;5,123925216;4,877846003;4,877846003;4,877846003;5,466948433;4,877846003;5,208593941;4,877846003;4,877846003;5,449279274;4,877846003;4,877846003;4,877846003;5,480503287
hsa-miR-7976;5,087699203;5,302756365;5,415545593;5,104438911;4,877846003;5,394801717;4,877846003;4,877846003;5,249241032;5,192399615;4,877846003;5,25396709;4,877846003;5,132002131;4,877846003;5,449279274;5,175239872;4,877846003;5,584055229;4,877846003
hsa-miR-7977;5,536314996;5,676727905;5,359329918;5,430076179;5,464917139;5,244361226;4,877846003;5,385575088;5,877637246;5,671352919;5,388899263;5,942376837;5,646108685;7,923559791;5,57432937;5,449279274;5,600035648;5,547359994;5,690678592;5,12536887
hsa-miR-874-3p;5,240685896;5,414170897;5,119424443;5,382467768;5,172896567;5,455059528;5,368237005;5,444783432;5,614655031;5,755695908;5,535362477;5,408276545;4,877846003;5,236815297;5,501988056;4,877846003;5,175239872;5,15321505;4,877846003;5,227469525
hsa-miR-874-5p;4,877846003;5,068420676;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,237786059;4,877846003;5,262715197;4,877846003;4,877846003;4,877846003;5,316930173;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-877-3p;5,174362776;5,446301348;5,512616821;5,473726226;5,533102808;5,455059528;5,56810453;5,385575088;5,775536474;5,373739828;4,877846003;5,560116767;5,771276375;5,316930173;5,899478394;5,28322197;5,708952819;5,694270055;5,943040573;5,879425693
hsa-miR-877-5p;7,030263949;6,659938209;6,764138871;6,602103424;7,184016162;7,143703386;6,994155361;7,099345702;6,706039048;6,563264546;8,004273387;6,906017192;7,055446383;6,944188375;6,560055523;7,040966887;6,608668858;6,703650132;6,65123473;6,609870469
hsa-miR-92a-1-5p;5,597941567;5,302756365;5,828022499;5,514234436;5,294389725;5,455059528;5,368237005;5,237786059;5,699457516;5,42054325;5,754119559;5,489205444;5,711300476;5,384212648;5,853704734;5,680861474;5,656581701;5,266690025;5,584055229;5,12536887
hsa-miR-92a-3p;10,23304777;10,41876558;10,34719101;10,31026812;9,938104977;10,20093793;10,22707531;10,35438384;10,31166078;10,97521408;9,647676656;10,88562924;10,7629612;10,92946854;10,59469893;10,61663111;10,47022557;10,39489245;10,56263507;10,49909905
hsa-miR-92b-3p;5,174362776;5,505410782;5,555679747;5,87242952;5,464917139;5,764039301;6,119393898;6,225924258;5,844969795;6,15428376;5,535362477;6,001550571;5,879286624;6,201384404;5,698839411;5,855278589;5,928633313;6,209051718;6,353531751;5,850619408
hsa-miR-93-3p;5,963468164;6,18157621;6,054283261;6,025932659;6,029300006;5,983318222;5,815473342;6,138504227;6,368585657;6,298107104;6,248198975;6,039019481;5,928564041;6,17981952;5,984497661;5,930401948;6,225664788;5,853511757;5,690678592;6,10425625
hsa-miR-93-5p;11,07252967;11,0465242;11,57648927;11,17280144;11,12704447;10,92714521;11,39162141;11,3845556;10,50503934;10,8375861;10,70572446;10,98436557;10,71179336;10,69952258;10,75964168;10,33267147;11,11469733;10,47661418;10,74089351;10,4245229
hsa-miR-937-3p;4,877846003;5,147164061;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,132691214;5,249241032;5,10048882;4,877846003;5,095408904;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-941;5,844811104;5,814856055;5,883490569;5,654192811;5,172896567;5,648248438;5,56810453;5,385575088;5,939513477;5,878930983;5,653215175;5,408276545;5,711300476;5,545184391;5,753894204;4,877846003;5,656581701;4,877846003;5,584055229;5,428651655
hsa-miR-942-5p;5,174362776;5,068420676;5,219092727;4,877846003;4,877846003;5,137358895;4,877846003;4,877846003;5,332088582;5,10048882;5,173927967;5,185236262;5,448251089;4,877846003;5,191736903;4,877846003;5,297686451;4,877846003;5,584055229;5,227469525
hsa-miR-98-3p;7,206294156;6,63567577;6,69102123;6,942540704;6,962084588;7,133491818;6,909442325;6,778740874;7,724233919;6,676267081;7,324500007;7,05943087;7,390003603;6,977843519;7,382021024;7,947848646;7,367708259;8,1855419;8,341879634;7,999115686
hsa-miR-98-5p;10,91797241;10,95910101;10,94254455;10,70402891;10,62218449;10,68274308;10,85770665;10,47309107;10,04338586;9,715609954;11,41158588;10,37246932;10,69567697;10,47859119;10,48218021;10,59062379;10,38617911;10,53212479;10,4310739;10,76104948
hsa-miR-99a-5p;4,877846003;5,258170279;4,877846003;4,877846003;4,877846003;5,137358895;4,877846003;4,877846003;5,332088582;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,191736903;4,877846003;4,877846003;5,15321505;4,877846003;4,877846003
hsa-miR-99b-3p;5,38964461;5,718785835;6,159962335;5,919011827;6,029300006;6,088287528;5,647790584;6,017359682;5,614655031;5,986734407;5,843439054;6,020469462;5,208593941;5,545184391;6,062385284;5,680861474;5,538236244;5,547359994;5,690678592;5,789865752
hsa-miR-99b-5p;6,682830719;6,722376143;7,140531386;7,158626158;6,468078069;6,624914083;6,298066562;6,325932656;6,532469138;7,206233161;6,601805951;6,98902056;6,538605826;6,747954284;7,278361639;7,493355304;6,253869568;6,412554506;6,858447851;6,743209092
